book_id,text_reviews_count,language_code,average_rating,authors,publication_year,title
7295501,1762.0,eng,3.49,"[{'author_id': '2868678', 'role': ''}]",2010,"Shades of Milk and Honey (Glamourist Histories, #1)"
11890816,1524.0,eng,3.87,"[{'author_id': '1894025', 'role': ''}]",,"The Gods of Gotham (Timothy Wilde, #1)"
51504,2130.0,en-US,4.00,"[{'author_id': '13275', 'role': ''}]",2002,Post Office
16150996,2120.0,eng,4.38,"[{'author_id': '5131072', 'role': ''}]",2013,"Convicted (Consequences, #3)"
16030663,1468.0,eng,3.88,"[{'author_id': '253358', 'role': ''}]",2013,Far Far Away
5152561,1706.0,en-US,3.83,"[{'author_id': '175855', 'role': ''}]",,"Fragile Eternity (Wicked Lovely, #3)"
32261,5061.0,eng,3.77,"[{'author_id': '15905', 'role': ''}, {'author_id': '261798', 'role': 'Notes by'}, {'author_id': '134559', 'role': 'Introduction'}]",2003,Tess of the D'Urbervilles
32263,2473.0,en-GB,4.10,"[{'author_id': '18149', 'role': ''}]",2005,"The Surgeon (Rizzoli & Isles, #1)"
18660669,5252.0,eng,4.14,"[{'author_id': '137902', 'role': ''}]",2013,"Vampire Academy (Vampire Academy, #1)"
7726420,1595.0,eng,3.38,"[{'author_id': '221608', 'role': ''}]",2010,How to Live Safely in a Science Fictional Universe
20819682,2654.0,eng,3.02,"[{'author_id': '566', 'role': ''}]",2014,Adultery
20819685,7322.0,eng,3.82,"[{'author_id': '6538289', 'role': ''}]",2014,The Bone Clocks
22639095,1527.0,en-US,3.85,"[{'author_id': '21911', 'role': ''}]",2015,"The Isle of the Lost (Descendants, #1)"
24271,1471.0,eng,3.78,"[{'author_id': '13652', 'role': ''}]",2001,"Skellig (Skellig, #1)"
13642,4142.0,en-US,3.99,"[{'author_id': '874602', 'role': ''}]",,"A Wizard of Earthsea (Earthsea Cycle, #1)"
6339664,20227.0,en-US,3.99,"[{'author_id': '2876763', 'role': ''}]",2009,"Hush, Hush (Hush, Hush, #1)"
37741,1792.0,eng,4.09,"[{'author_id': '12942', 'role': ''}]",2004,"Tales of a Fourth Grade Nothing (Fudge, #1)"
37743,2698.0,eng,3.62,"[{'author_id': '12942', 'role': ''}]",2005,Forever . . .
2282133,8597.0,eng,4.30,"[{'author_id': '137902', 'role': ''}]",2008,"Frostbite (Vampire Academy, #2)"
6746018,5540.0,eng,3.87,"[{'author_id': '615274', 'role': ''}]",2010,The Distant Hours
19286623,2631.0,eng,4.32,"[{'author_id': '6476625', 'role': ''}]",2014,"Lead (Stage Dive, #3)"
9595650,2015.0,eng,4.22,"[{'author_id': '4414255', 'role': ''}]",2011,"Hexed (The Iron Druid Chronicles, #2)"
8664368,1646.0,eng,2.77,"[{'author_id': '171414', 'role': ''}]",2010,The Finkler Question
26050845,2555.0,eng,3.93,"[{'author_id': '14425604', 'role': ''}]",2016,Behind Closed Doors
76401,1923.0,,4.21,"[{'author_id': '43443', 'role': ''}]",2001,Bury My Heart at Wounded Knee: An Indian History of the American West
13831,3190.0,en-US,4.27,"[{'author_id': '8596', 'role': ''}]",2005,"Alanna: The First Adventure (Song of the Lioness, #1)"
13839,2675.0,en-CA,4.05,"[{'author_id': '2121', 'role': ''}]",2002,The Botany of Desire: A Plant's-Eye View of the World
480204,3307.0,eng,3.97,"[{'author_id': '9057', 'role': ''}, {'author_id': '1319502', 'role': 'Translator'}]",1987,The Phantom of the Opera
14316,2356.0,,3.97,"[{'author_id': '6538289', 'role': ''}]",2007,Black Swan Green
9557,2766.0,eng,3.82,"[{'author_id': '3354', 'role': ''}, {'author_id': '403782', 'role': 'Translator'}]",2002,Sputnik Sweetheart
10664113,16705.0,eng,4.31,"[{'author_id': '346732', 'role': ''}]",2011,"A Dance with Dragons (A Song of Ice and Fire, #5)"
11112619,2954.0,eng,3.79,"[{'author_id': '4103366', 'role': ''}]",2012,"Fever (The Chemical Garden, #2)"
19561922,2503.0,eng,4.06,"[{'author_id': '194243', 'role': ''}]",2014,"The Long Way Home (Chief Inspector Armand Gamache, #10)"
27883214,8198.0,eng,3.96,"[{'author_id': '14137787', 'role': ''}]",2017,"Caraval (Caraval, #1)"
17733898,2231.0,eng,4.28,"[{'author_id': '221559', 'role': ''}]",2013,"Hard Luck (Diary of a Wimpy Kid, #8)"
13593526,1655.0,,3.80,"[{'author_id': '5813830', 'role': ''}]",2012,City of Women
13708346,1561.0,en-US,3.65,"[{'author_id': '1025097', 'role': ''}]",,"The Bone Bed (Kay Scarpetta, #20)"
20897517,1657.0,eng,4.19,"[{'author_id': '54521', 'role': ''}]",2014,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette
13621089,1618.0,en-GB,3.82,"[{'author_id': '5824402', 'role': ''}]",2013,"Geek Girl (Geek Girl, #1)"
239186,2410.0,en-US,4.05,"[{'author_id': '5869', 'role': ''}]",,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History"
6480781,4340.0,eng,4.18,"[{'author_id': '54066', 'role': ''}, {'author_id': '34372', 'role': ''}]",2009,Open
1672727,1777.0,,3.80,"[{'author_id': '262086', 'role': ''}]",2007,Two-Way Street
30831912,3567.0,eng,4.10,"[{'author_id': '1221698', 'role': ''}]",,Norse Mythology
2932,3282.0,eng,3.66,"[{'author_id': '2007', 'role': ''}, {'author_id': '3162937', 'role': 'Illustrator'}, {'author_id': '6765', 'role': 'Introduction'}]",2001,Robinson Crusoe
12609433,8730.0,eng,4.03,"[{'author_id': '5201530', 'role': ''}]",2012,The Power of Habit: Why We Do What We Do in Life and Business
12893742,3854.0,eng,4.28,"[{'author_id': '15872', 'role': ''}]",2012,"The Serpent's Shadow (Kane Chronicles, #3)"
682804,3609.0,en-US,4.30,"[{'author_id': '16892', 'role': ''}]",1987,"The Killer Angels (The Civil War Trilogy, #2)"
10574,1584.0,eng,3.29,"[{'author_id': '3389', 'role': ''}]",,The Colorado Kid (Hard Case Crime #13)
10572,15063.0,eng,4.40,"[{'author_id': '346732', 'role': ''}]",2002,"A Clash of Kings  (A Song of Ice and Fire, #2)"
18304322,4392.0,eng,3.87,"[{'author_id': '6433278', 'role': ''}]",2015,"Dumplin' (Dumplin', #1)"
18263725,3990.0,eng,4.22,"[{'author_id': '326609', 'role': ''}]",2014,The Crossover
26795307,2004.0,eng,3.86,"[{'author_id': '2715', 'role': ''}]",2016,Moonglow
17162,2307.0,eng,3.48,"[{'author_id': '10442', 'role': ''}]",2004,"The Chocolate War (Chocolate War, #1)"
267972,1474.0,eng,4.14,"[{'author_id': '10006', 'role': ''}]",1987,Wait Till Helen Comes
7260188,86946.0,eng,4.03,"[{'author_id': '153394', 'role': ''}]",2010,"Mockingjay (The Hunger Games, #3)"
1829709,2230.0,en-US,3.86,"[{'author_id': '3780', 'role': ''}]",2008,"The Final Warning (Maximum Ride, #4)"
38462,1713.0,eng,4.22,"[{'author_id': '10427', 'role': ''}]",2000,Giovanni's Room
108942,1784.0,en-US,4.18,"[{'author_id': '5091', 'role': ''}]",,"Bad Luck and Trouble (Jack Reacher, #11)"
13154150,1532.0,eng,4.42,"[{'author_id': '5365396', 'role': ''}, {'author_id': '3014566', 'role': 'Translator'}]",2012,"Attack on Titan, Vol. 1 (Attack on Titan, #1)"
22054340,1707.0,eng,3.93,"[{'author_id': '2987125', 'role': ''}]",2014,"The Queen (The Selection, #0.4)"
7541858,2408.0,eng,4.12,"[{'author_id': '150038', 'role': ''}]",2009,"City of Bones (The Mortal Instruments, #1)"
998133,2411.0,eng,3.04,"[{'author_id': '52832', 'role': ''}]",2007,The Gathering
11410430,2189.0,eng,3.68,"[{'author_id': '4864634', 'role': ''}]",2012,Defiance (Defiance #1)
17337562,4216.0,eng,4.24,"[{'author_id': '4872191', 'role': ''}]",2013,"Forever Too Far (Rosemary Beach, #3; Too Far, #3)"
13548456,4658.0,eng,4.11,"[{'author_id': '4826501', 'role': ''}]",2012,"Easy (Contours of the Heart, #1)"
262545,1965.0,,4.01,"[{'author_id': '70540', 'role': ''}]",,The Whistling Season
20613761,1750.0,eng,4.30,"[{'author_id': '157979', 'role': ''}]",2014,Citizen: An American Lyric
106085,1862.0,en-US,3.91,"[{'author_id': '21911', 'role': ''}]",2007,"Masquerade (Blue Bloods, #2)"
8492768,5554.0,eng,3.95,"[{'author_id': '978484', 'role': ''}]",,Left Neglected
6748,1822.0,en-GB,4.28,"[{'author_id': '4339', 'role': ''}]",1998,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments
26722820,2690.0,eng,3.91,"[{'author_id': '14203653', 'role': ''}]",2016,The Curious Charms of Arthur Pepper
5211,6639.0,eng,4.34,"[{'author_id': '3539', 'role': ''}]",2001,A Fine Balance
22521973,1703.0,eng,4.26,"[{'author_id': '204966', 'role': ''}, {'author_id': '3240810', 'role': 'Illustrator'}]",2015,Last Stop on Market Street
8152697,1564.0,eng,3.53,"[{'author_id': '3505', 'role': ''}]",2009,Wishin' and Hopin'
59716,3552.0,eng,3.76,"[{'author_id': '6765', 'role': ''}]",1989,To the Lighthouse
12059658,2711.0,eng,3.67,"[{'author_id': '7128', 'role': ''}]",2012,Lone Wolf
1499952,1731.0,eng,4.09,"[{'author_id': '30095', 'role': ''}, {'author_id': '8055052', 'role': 'Translator'}, {'author_id': '13983322', 'role': 'Translator'}, {'author_id': '13983323', 'role': 'Narrator'}, {'author_id': '15808750', 'role': 'rwy '}, {'author_id': '15263060', 'role': 'rwy '}, {'author_id': '15808751', 'role': 'rwy '}]",1912,"Daddy-Long-Legs (Daddy-Long-Legs, #1)"
17703290,2779.0,eng,4.37,"[{'author_id': '20248', 'role': ''}]",2014,The King (Black Dagger Brotherhood #12)
13570854,4987.0,eng,4.30,"[{'author_id': '20248', 'role': ''}]",2013,"Lover at Last (Black Dagger Brotherhood, #11)"
16000044,2365.0,eng,4.16,"[{'author_id': '5295120', 'role': ''}, {'author_id': '38531', 'role': ''}]",2013,"Rebel Spring (Falling Kingdoms, #2)"
8621462,18601.0,eng,4.37,"[{'author_id': '370361', 'role': ''}, {'author_id': '3911856', 'role': 'Illustrator'}, {'author_id': '80760', 'role': 'Conception'}]",2011,A Monster Calls
8935689,2374.0,eng,3.85,"[{'author_id': '5807106', 'role': ''}]",2005,"Consider Phlebas (Culture, #1)"
13316328,1831.0,eng,3.86,"[{'author_id': '4432', 'role': ''}]",2012,"The Last Dragonslayer (The Chronicles of Kazam, #1)"
9703979,1667.0,en-US,3.85,"[{'author_id': '28939', 'role': ''}]",2011,A Ball for Daisy
222458,3923.0,,3.96,"[{'author_id': '130166', 'role': ''}]",2006,Rules
27406704,4282.0,eng,4.06,"[{'author_id': '6485178', 'role': ''}, {'author_id': '3363844', 'role': 'translator'}]",2016,Britt-Marie Was Here
52309,1553.0,eng,3.82,"[{'author_id': '289513', 'role': ''}, {'author_id': '63906', 'role': 'Introduction'}]",2004,The Autobiography of Benjamin Franklin
4268157,9018.0,eng,4.07,"[{'author_id': '274533', 'role': ''}]",2008,"Perfect Chemistry (Perfect Chemistry, #1)"
11715276,1746.0,eng,3.89,"[{'author_id': '4718528', 'role': ''}]",2012,"Born Wicked (The Cahill Witch Chronicles, #1)"
17798287,3247.0,eng,4.31,"[{'author_id': '7047863', 'role': ''}]",2013,"Driven (Driven, #1)"
9118135,13376.0,eng,3.86,"[{'author_id': '7136914', 'role': ''}]",2011,State of Wonder
32191710,1979.0,eng,4.15,"[{'author_id': '12855', 'role': ''}]",2017,Astrophysics for People in a Hurry
7140754,2063.0,eng,3.23,"[{'author_id': '2408', 'role': ''}]",,Solar
830,6245.0,eng,4.02,"[{'author_id': '545', 'role': ''}]",2000,Snow Crash
110494,5011.0,eng,3.97,"[{'author_id': '17061', 'role': ''}]",2004,"Living Dead in Dallas (Sookie Stackhouse, #2)"
3992598,1932.0,eng,4.04,"[{'author_id': '15872', 'role': ''}]",2009,The Demigod Files
14497,12161.0,eng,4.18,"[{'author_id': '1221698', 'role': ''}]",2003,Neverwhere
15507958,51715.0,eng,4.27,"[{'author_id': '281810', 'role': ''}]",2012,"Me Before You (Me Before You, #1)"
2090640,1564.0,en-US,4.05,"[{'author_id': '953371', 'role': ''}]",2008,The Girl Who Could Fly
15842441,2687.0,eng,4.37,"[{'author_id': '4372391', 'role': ''}]",2013,"Effortless (Thoughtless, #2)"
220969,2842.0,en-US,4.00,"[{'author_id': '5091', 'role': ''}]",2008,"Die Trying (Jack Reacher, #2)"
220968,2207.0,eng,4.20,"[{'author_id': '5091', 'role': ''}]",,"One Shot (Jack Reacher, #9)"
27276262,3145.0,eng,3.74,"[{'author_id': '14972725', 'role': ''}]",2016,Lily and the Octopus
8581936,2097.0,en-US,3.92,"[{'author_id': '3027554', 'role': ''}]",2011,"Supernaturally (Paranormalcy, #2)"
10412,2317.0,eng,3.65,"[{'author_id': '6842', 'role': ''}, {'author_id': '6841', 'role': ''}]",2006,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys
16158558,3243.0,eng,3.91,"[{'author_id': '625', 'role': ''}]",2013,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)"
32127,1713.0,,4.41,"[{'author_id': '18078', 'role': ''}]",2003,Ina May's Guide to Childbirth
8706185,3002.0,eng,3.68,"[{'author_id': '107170', 'role': ''}]",2011,Among Others
25372801,3138.0,eng,3.58,"[{'author_id': '4918514', 'role': ''}]",2016,All the Birds in the Sky
4618728,1794.0,,4.02,"[{'author_id': '2226', 'role': ''}]",,Honolulu
6512154,6526.0,,4.08,"[{'author_id': '3371', 'role': ''}]",2009,Zeitoun
15801353,1752.0,,4.34,"[{'author_id': '4841310', 'role': ''}]",2014,Aristotle and Dante Discover the Secrets of the Universe
23363874,1629.0,eng,4.18,"[{'author_id': '76360', 'role': ''}]",2015,Reasons to Stay Alive
7334201,3985.0,eng,3.44,"[{'author_id': '12437', 'role': ''}]",2010,Super Sad True Love Story
87745,1824.0,eng,3.95,"[{'author_id': '9291', 'role': ''}]",2007,Wish You Well
101299,6226.0,eng,3.73,"[{'author_id': '2894', 'role': ''}, {'author_id': '58512', 'role': 'Translator'}]",1997,The Reader
9798177,1823.0,eng,4.01,"[{'author_id': '3780', 'role': ''}, {'author_id': '464986', 'role': ''}, {'author_id': '4486629', 'role': 'Illustrator'}]",2011,"Middle School: The Worst Years of My Life (Midde School, #1)"
11334,2048.0,eng,4.01,"[{'author_id': '3534', 'role': ''}]",2004,Song of Solomon
11337,3893.0,eng,3.99,"[{'author_id': '3534', 'role': ''}]",2005,The Bluest Eye
16114861,2227.0,eng,4.37,"[{'author_id': '6554504', 'role': ''}]",2013,"Unbeautifully (Undeniable, #2)"
5139,6671.0,eng,3.70,"[{'author_id': '3490', 'role': ''}]",2006,"The Devil Wears Prada (The Devil Wears Prada, #1)"
9681214,4463.0,eng,3.83,"[{'author_id': '767317', 'role': ''}]",2011,"The Goddess Test (Goddess Test, #1)"
21456940,2435.0,ara,3.65,"[{'author_id': '1633682', 'role': ''}]",2014,1919
18392459,2100.0,eng,3.62,"[{'author_id': '2126339', 'role': ''}]",2015,We All Looked Up
25041504,9043.0,eng,3.70,"[{'author_id': '281810', 'role': ''}]",,"After You (Me Before You, #2)"
17934416,1903.0,eng,3.77,"[{'author_id': '20258', 'role': ''}]",,Keep Quiet
17302495,1946.0,eng,4.29,"[{'author_id': '4866520', 'role': ''}]",2013,"One Tiny Lie (Ten Tiny Breaths, #2)"
17262203,3576.0,eng,3.98,"[{'author_id': '3472', 'role': ''}]",2013,"MaddAddam (MaddAddam, #3)"
125507,2420.0,en-GB,4.29,"[{'author_id': '27318', 'role': ''}, {'author_id': '23573', 'role': ''}]",1996,The True Story of the 3 Little Pigs
22674105,2262.0,eng,3.75,"[{'author_id': '634694', 'role': ''}]",2015,China Rich Girlfriend (Crazy Rich Asians #2)
24903031,1556.0,eng,4.35,"[{'author_id': '20248', 'role': ''}]",2015,"Blood Kiss (Black Dagger Legacy, #1)"
7005479,2044.0,eng,4.01,"[{'author_id': '2238', 'role': ''}, {'author_id': '30209', 'role': 'translator'}]",2010,Island Beneath the Sea
13104080,10207.0,eng,4.28,"[{'author_id': '4637539', 'role': ''}]",2013,"Unravel Me (Shatter Me, #2)"
6202318,1611.0,eng,3.82,"[{'author_id': '17061', 'role': ''}]",2009,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)"
51741,1774.0,en-US,3.99,"[{'author_id': '29184', 'role': ''}]",,"Sarah's Quilt (Sarah Agnes Prine, #2)"
17661416,2247.0,eng,4.10,"[{'author_id': '7009633', 'role': ''}]",2015,Made You Up
6567017,13330.0,eng,3.83,"[{'author_id': '1406384', 'role': ''}, {'author_id': '11664', 'role': ''}]",2010,"Will Grayson, Will Grayson"
17262540,1875.0,eng,3.94,"[{'author_id': '6897756', 'role': ''}]",2013,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)"
13452375,1884.0,eng,4.13,"[{'author_id': '38550', 'role': ''}]",2012,"Legion (Legion, #1)"
17683,2326.0,eng,4.43,"[{'author_id': '10746', 'role': ''}]",,"Dead Beat (The Dresden Files, #7)"
33676,2223.0,en-US,4.16,"[{'author_id': '3780', 'role': ''}]",2007,"Saving the World and Other Extreme Sports (Maximum Ride, #3)"
18667769,1662.0,eng,3.61,"[{'author_id': '7341041', 'role': ''}]",2014,The Merciless
26891429,2634.0,eng,4.20,"[{'author_id': '45315', 'role': ''}]",2016,"The City of Mirrors (The Passage, #3)"
32067,1691.0,eng,3.49,"[{'author_id': '17623', 'role': ''}, {'author_id': '7728', 'role': 'Introduction'}, {'author_id': '157127', 'role': 'Cover'}]",2006,Lady Chatterley's Lover
703292,4036.0,en-US,3.97,"[{'author_id': '7549', 'role': ''}]",1978,The Witch of Blackbird Pond
3819326,2948.0,eng,4.11,"[{'author_id': '71688', 'role': ''}]",2009,"Angels' Blood (Guild Hunter, #1)"
2813153,2417.0,en-US,4.02,"[{'author_id': '569269', 'role': ''}]",,Thirteen Reasons Why
6346975,3808.0,eng,3.85,"[{'author_id': '2867569', 'role': ''}]",2011,Moonwalking with Einstein: The Art and Science of Remembering Everything
24472,3509.0,eng,3.59,"[{'author_id': '713', 'role': ''}]",,Peony in Love
7747374,12187.0,en-US,3.94,"[{'author_id': '3380908', 'role': ''}]",2010,"I Am Number Four (Lorien Legacies, #1)"
6514074,2841.0,en-US,3.75,"[{'author_id': '66216', 'role': ''}, {'author_id': '565826', 'role': 'Contributor'}]",2009,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History"
1326258,3682.0,en-US,3.91,"[{'author_id': '17015', 'role': ''}, {'author_id': '17010', 'role': ''}]",,"Chosen (House of Night, #3)"
10757771,1592.0,en-US,3.76,"[{'author_id': '3095919', 'role': ''}]",2011,Shut Out
6516450,3320.0,eng,3.82,"[{'author_id': '1439', 'role': ''}]",2009,What the Dog Saw and Other Adventures
16131077,3769.0,eng,3.49,"[{'author_id': '426034', 'role': ''}]",2013,The Shining Girls
6505109,1729.0,en-US,4.03,"[{'author_id': '37140', 'role': ''}]",,Roses
13522957,1816.0,eng,4.12,"[{'author_id': '5769764', 'role': ''}]",2012,"Feral Sins (The Phoenix Pack, #1)"
6457229,1908.0,eng,3.89,"[{'author_id': '3377941', 'role': ''}]",2009,"The Monstrumologist (The Monstrumologist, #1)"
11529868,7428.0,eng,4.06,"[{'author_id': '36615', 'role': ''}]",,The Orphan Master's Son
383028,1562.0,en-US,4.15,"[{'author_id': '5091', 'role': ''}]",2006,"The Hard Way (Jack Reacher, #10)"
231,1616.0,eng,3.40,"[{'author_id': '3083854', 'role': ''}]",,I am Charlotte Simmons
28233082,2527.0,eng,3.95,"[{'author_id': '5763380', 'role': ''}]",2016,"The Girl In The Ice (Detective Erika Foster, #1)"
9712,11731.0,eng,3.89,"[{'author_id': '13450', 'role': ''}, {'author_id': '2599', 'role': 'Translator'}]",2003,Love in the Time of Cholera
9717,6943.0,eng,4.08,"[{'author_id': '6343', 'role': ''}, {'author_id': '66349', 'role': 'translator'}]",2009,The Unbearable Lightness of Being
72536,1813.0,eng,3.75,"[{'author_id': '41016', 'role': ''}]",2006,The Sociopath Next Door
5015,3110.0,eng,3.62,"[{'author_id': '2408', 'role': ''}]",2006,Saturday
783291,4703.0,eng,2.67,"[{'author_id': '316', 'role': ''}]",2007,The Almost Moon
18521,2243.0,eng,4.10,"[{'author_id': '6765', 'role': ''}]",2002,A Room of One's Own
6487308,16254.0,en-US,3.74,"[{'author_id': '2905297', 'role': ''}]",2009,"Fallen (Fallen, #1)"
10508431,1850.0,en-US,4.08,"[{'author_id': '359109', 'role': ''}]",2011,"Tuesdays at the Castle (Castle Glower, #1)"
15704459,3798.0,eng,4.29,"[{'author_id': '38550', 'role': ''}]",2015,"Firefight (The Reckoners, #2)"
12987977,4786.0,eng,3.87,"[{'author_id': '13370', 'role': ''}]",2012,Where We Belong
6839093,1703.0,eng,3.99,"[{'author_id': '93094', 'role': ''}, {'author_id': '16658071', 'role': 'Illustrator'}]",2009,"Chew, Vol. 1: Taster's Choice"
6411961,21569.0,eng,3.66,"[{'author_id': '630', 'role': ''}]",,"The Lost Symbol (Robert Langdon, #3)"
23492671,2831.0,eng,3.56,"[{'author_id': '1895943', 'role': ''}]",2015,"The Rosie Effect (Don Tillman, #2)"
16068905,31882.0,eng,4.12,"[{'author_id': '4208569', 'role': ''}]",2013,Fangirl
61666,1640.0,eng,4.11,"[{'author_id': '10538', 'role': ''}]",1997,Contact
898885,8241.0,en-US,3.74,"[{'author_id': '460979', 'role': ''}]",,Loving Frank
17262303,1553.0,eng,4.03,"[{'author_id': '370361', 'role': ''}]",,More Than This
13330603,4000.0,,3.87,"[{'author_id': '3509', 'role': ''}]",2012,The Sandcastle Girls
2029176,1651.0,eng,3.80,"[{'author_id': '3780', 'role': ''}, {'author_id': '8216', 'role': ''}]",2008,Sail
12458287,1893.0,eng,4.46,"[{'author_id': '2958084', 'role': ''}]",2011,"The Golden Dynasty (Fantasyland, #2)"
831635,1495.0,en-US,3.90,"[{'author_id': '157450', 'role': ''}]",,"Healthy Sleep Habits, Happy Child"
15791154,2227.0,eng,4.05,"[{'author_id': '9291', 'role': ''}]",2013,"The Hit (Will Robie, #2)"
17834904,2762.0,eng,4.16,"[{'author_id': '1074866', 'role': ''}]",2014,"The Dead in Their Vaulted Arches (Flavia de Luce, #6)"
10611,2215.0,eng,3.92,"[{'author_id': '3389', 'role': ''}]",,The Eyes of the Dragon
111180,2469.0,eng,3.93,"[{'author_id': '7128', 'role': ''}]",2003,Perfect Match
12995284,1853.0,eng,4.20,"[{'author_id': '3406550', 'role': ''}]",2012,"Dreamless (Starcrossed, #2)"
